fecha,temperatura_c,precipitacion_mm,humedad_pct
2021-01-10,15.9,9.82,87.14
2021-01-11,16.25,3.93,86.91
2021-01-12,16.54,1.5,85.08
2021-01-13,16.2,0.53,81.92
2021-01-14,16.98,0.02,79.17
2021-01-15,16.94,0.15,83.47
2021-01-16,17.54,0.26,80.98
2021-01-17,17.42,0.01,80.89
2021-01-18,16.85,0.02,81.09
2021-01-19,16.54,0.03,82.99
2021-01-20,16.67,0.0,80.45
2021-01-21,16.43,1.51,75.74
2021-01-22,16.86,14.0,81.61
2021-01-23,16.82,17.34,87.51
2021-01-24,16.95,0.14,85.8
2021-01-25,16.59,0.68,85.29
2021-01-26,16.0,0.88,87.54
2021-01-27,16.83,3.48,85.87
2021-01-28,16.9,6.05,87.32
2021-01-29,17.2,0.01,84.18
2021-01-30,17.19,0.3,79.3
2021-01-31,16.37,0.46,77.24
2021-02-01,17.57,1.14,84.01
2021-02-02,16.97,2.29,89.72
2021-02-03,16.78,0.18,83.34
2021-02-04,16.84,0.32,83.93
2021-02-05,17.0,0.7,83.67
2021-02-06,15.65,24.39,92.16
2021-02-07,17.11,3.89,78.31
2021-02-08,16.57,0.43,90.94
2021-02-09,16.78,0.66,86.48
2021-02-10,17.48,0.35,83.23
2021-02-11,16.8,1.77,88.84
2021-02-12,16.61,0.84,90.61
2021-02-13,16.65,0.23,84.77
2021-02-14,17.11,1.2,86.38
2021-02-15,16.38,21.67,86.37
2021-02-16,16.89,8.19,83.92
2021-02-17,16.88,0.01,86.23
2021-02-18,16.53,0.05,82.08
2021-02-19,16.18,0.86,83.98
2021-02-20,16.42,3.51,86.78
2021-02-21,16.69,0.0,83.71
2021-02-22,16.62,0.0,84.92
2021-02-23,16.87,0.0,85.93
2021-02-24,16.96,1.67,85.17
2021-02-25,17.53,1.66,86.03
2021-02-26,17.52,0.89,85.56
2021-02-27,17.18,7.14,85.87
2021-02-28,16.67,7.6,91.01
2021-03-01,15.67,4.08,88.42
2021-03-02,15.87,4.95,88.0
2021-03-03,15.89,2.59,90.37
2021-03-04,16.39,0.04,83.59
2021-03-05,16.44,0.0,86.29
2021-03-06,16.68,0.0,86.53
2021-03-07,17.04,11.88,87.14
2021-03-08,16.19,21.91,89.25
2021-03-09,15.71,0.64,86.92
2021-03-10,15.82,0.1,89.8
2021-03-11,15.32,0.01,84.97
2021-03-12,15.51,0.5,83.8
2021-03-13,15.01,3.38,82.47
2021-03-14,15.83,5.22,83.32
2021-03-15,15.95,0.8,88.96
2021-03-16,15.61,0.67,84.02
2021-03-17,15.82,0.47,88.46
2021-03-18,15.68,0.65,84.01
2021-03-19,16.06,0.32,81.52
2021-03-20,15.31,1.84,88.32
2021-03-21,15.54,4.62,90.71
2021-03-22,16.06,23.25,85.14
2021-03-23,16.14,0.0,79.59
2021-03-24,15.47,1.63,86.83
2021-03-25,16.4,1.28,82.33
2021-03-26,16.33,0.1,88.72
2021-03-27,16.18,1.22,88.02
2021-03-28,16.32,6.4,87.78
2021-03-29,16.59,16.08,86.65
2021-03-30,16.85,1.22,82.72
2021-03-31,17.0,0.57,88.08
2021-04-01,17.43,2.57,85.24
2021-04-02,16.58,9.14,88.84
2021-04-03,16.62,7.54,86.48
2021-04-04,16.84,0.71,85.01
2021-04-05,16.83,0.01,83.56
2021-04-06,16.28,12.14,87.93
2021-04-07,16.1,2.76,84.73
2021-04-08,16.89,0.22,81.86
2021-04-09,16.6,0.64,85.21
2021-04-10,16.09,0.32,88.26
2021-04-11,16.65,0.36,86.4
2021-04-12,16.51,33.75,88.11
2021-04-13,16.85,9.98,83.39
2021-04-14,17.08,0.03,83.91
2021-04-15,16.69,1.25,83.71
2021-04-16,16.84,2.1,86.3
2021-04-17,16.69,9.02,89.47
2021-04-18,16.02,18.79,91.01
2021-04-19,16.36,19.36,87.72
2021-04-20,16.26,9.25,83.26
2021-04-21,16.47,4.87,85.73
2021-04-22,16.84,5.84,83.53
2021-04-23,16.9,0.09,85.83
2021-04-24,17.37,0.4,84.54
2021-04-25,17.17,3.56,88.27
2021-04-26,17.02,7.58,88.77
2021-04-27,16.23,1.35,90.8
2021-04-28,15.97,0.81,89.91
2021-04-29,15.81,1.69,88.18
2021-04-30,15.12,3.95,87.72
2021-05-01,15.58,0.67,82.73
2021-05-02,15.52,1.77,86.77
2021-05-03,15.36,0.08,80.46
2021-05-04,15.85,0.12,80.51
2021-05-05,16.4,0.36,87.2
2021-05-06,16.09,0.45,88.79
2021-05-07,16.77,0.16,83.86
2021-05-08,16.17,0.6,86.86
2021-05-09,16.45,0.96,85.18
2021-05-10,16.7,0.18,83.49
2021-05-11,16.09,0.0,82.4
2021-05-12,16.83,0.0,81.44
2021-05-13,17.17,0.0,82.29
2021-05-14,17.7,0.17,83.0
2021-05-15,17.13,1.67,87.07
2021-05-16,17.4,1.15,87.73
2021-05-17,16.63,2.14,87.01
2021-05-18,16.11,1.65,84.0
2021-05-19,17.33,0.0,81.17
2021-05-20,17.37,0.0,81.49
2021-05-21,17.37,0.0,85.19
2021-05-22,17.3,0.04,86.18
2021-05-23,17.04,2.82,86.74
2021-05-24,17.22,17.5,87.04
2021-05-25,17.03,10.58,86.54
2021-05-26,16.98,0.93,83.99
2021-05-27,16.93,0.25,82.93
2021-05-28,16.4,0.28,85.59
2021-05-29,15.98,4.38,88.85
2021-05-30,16.54,2.38,89.04
2021-05-31,16.44,8.65,88.78
2021-06-01,16.43,0.37,82.45
2021-06-02,17.09,0.18,79.38
2021-06-03,16.43,0.6,87.87
2021-06-04,16.61,1.34,86.49
2021-06-05,16.29,4.75,86.52
2021-06-06,16.19,10.14,89.82
2021-06-07,16.13,9.84,87.03
2021-06-08,16.09,0.75,87.82
2021-06-09,15.66,0.31,87.82
2021-06-10,16.15,0.0,86.72
2021-06-11,16.14,0.16,83.73
2021-06-12,15.86,8.95,91.6
2021-06-13,15.67,26.8,89.11
2021-06-14,16.16,8.15,88.36
2021-06-15,15.69,8.05,92.81
2021-06-16,15.57,30.2,89.8
2021-06-17,15.4,4.89,86.56
2021-06-18,15.11,10.93,85.92
2021-06-19,15.24,13.72,87.86
2021-06-20,15.56,9.98,87.48
2021-06-21,15.49,3.36,84.27
2021-06-22,15.36,0.77,84.96
2021-06-23,15.66,7.36,86.09
2021-06-24,15.41,12.93,85.66
2021-06-25,15.57,0.15,82.87
2021-06-26,16.03,0.5,84.88
2021-06-27,16.02,1.6,86.46
2021-06-28,16.04,2.06,86.21
2021-06-29,15.92,0.24,82.59
2021-06-30,14.82,1.87,83.85
2021-07-01,14.59,1.35,84.95
2021-07-02,15.51,0.06,80.79
2021-07-03,15.4,1.5,81.95
2021-07-04,14.48,0.28,80.44
2021-07-05,14.72,0.0,80.27
2021-07-06,15.46,0.15,80.82
2021-07-07,16.5,0.12,81.37
2021-07-08,16.82,0.66,81.34
2021-07-09,16.5,1.0,84.55
2021-07-10,16.15,0.52,84.6
2021-07-11,16.27,0.19,81.62
2021-07-12,16.44,0.07,81.05
2021-07-13,15.83,0.98,80.37
2021-07-14,16.31,0.1,79.59
2021-07-15,16.88,0.06,78.19
2021-07-16,16.36,1.73,80.75
2021-07-17,16.44,6.87,85.04
2021-07-18,16.4,5.99,85.15
2021-07-19,15.78,10.11,85.01
2021-07-20,16.0,1.16,79.56
2021-07-21,16.29,0.19,79.7
2021-07-22,16.75,0.59,78.91
2021-07-23,16.29,1.24,80.22
2021-07-24,16.02,3.65,88.1
2021-07-25,15.99,3.9,88.45
2021-07-26,16.29,1.38,85.88
2021-07-27,15.39,0.39,86.73
2021-07-28,16.41,1.44,81.55
2021-07-29,16.31,0.9,79.7
2021-07-30,16.74,0.38,76.39
2021-07-31,16.98,2.35,80.05
2021-08-01,16.7,1.0,80.14
2021-08-02,16.39,1.69,76.45
2021-08-03,15.48,0.82,75.88
2021-08-04,15.76,0.2,74.67
2021-08-05,15.67,0.36,74.68
2021-08-06,16.18,0.31,76.32
2021-08-07,17.06,0.06,76.98
2021-08-08,16.11,0.03,85.31
2021-08-09,16.25,0.03,81.03
2021-08-10,17.01,3.58,81.35
2021-08-11,15.69,1.99,81.4
2021-08-12,15.98,4.92,84.76
2021-08-13,16.64,4.01,82.05
2021-08-14,16.79,1.6,79.33
2021-08-15,15.99,4.45,83.68
2021-08-16,16.45,3.16,81.91
2021-08-17,16.4,2.09,83.31
2021-08-18,16.68,2.71,81.8
2021-08-19,16.07,3.75,86.64
2021-08-20,16.09,2.31,84.67
2021-08-21,16.33,5.25,86.2
2021-08-22,16.72,5.84,83.05
2021-08-23,16.35,1.72,86.41
2021-08-24,16.45,2.6,86.36
2021-08-25,16.89,0.85,85.26
2021-08-26,16.92,1.39,83.18
2021-08-27,16.43,0.86,85.89
2021-08-28,17.32,0.05,76.48
2021-08-29,17.05,1.18,78.12
2021-08-30,16.04,1.07,81.81
2021-08-31,16.52,0.19,79.37
2021-09-01,16.68,0.73,82.74
2021-09-02,17.07,0.3,76.99
2021-09-03,17.23,7.65,81.69
2021-09-04,17.48,1.94,79.59
2021-09-05,17.14,5.91,82.97
2021-09-06,15.67,8.34,88.95
2021-09-07,16.27,0.81,82.17
2021-09-08,17.26,0.37,79.91
2021-09-09,17.42,0.46,80.24
2021-09-10,17.51,0.14,74.37
2021-09-11,16.04,10.39,78.6
2021-09-12,15.94,6.75,83.28
2021-09-13,16.24,0.3,75.52
2021-09-14,16.46,1.39,80.82
2021-09-15,16.63,0.79,79.62
2021-09-16,16.8,0.54,76.32
2021-09-17,16.67,2.92,75.68
2021-09-18,16.35,2.88,76.36
2021-09-19,16.15,0.09,74.58
2021-09-20,16.9,0.21,79.71
2021-09-21,17.06,8.39,81.92
2021-09-22,16.31,10.57,84.5
2021-09-23,15.87,4.13,82.53
2021-09-24,15.66,7.18,81.51
2021-09-25,15.54,7.22,80.58
2021-09-26,15.88,0.75,78.55
2021-09-27,16.69,0.0,72.77
2021-09-28,15.63,3.2,82.39
2021-09-29,16.14,3.04,81.23
2021-09-30,16.16,0.49,85.36
2021-10-01,16.7,0.27,82.23
2021-10-02,16.72,0.05,82.31
2021-10-03,16.6,1.1,86.32
2021-10-04,17.72,0.75,80.76
2021-10-05,17.66,1.14,84.1
2021-10-06,17.58,2.53,84.01
2021-10-07,17.99,1.87,80.09
2021-10-08,17.52,0.15,79.66
2021-10-09,15.89,5.31,90.95
2021-10-10,16.39,16.05,88.69
2021-10-11,16.73,2.45,85.66
2021-10-12,16.9,0.03,84.79
2021-10-13,17.47,0.04,81.05
2021-10-14,17.64,0.06,84.24
2021-10-15,17.29,0.19,84.71
2021-10-16,17.1,1.32,84.58
2021-10-17,16.62,3.94,85.95
2021-10-18,16.26,0.24,82.13
2021-10-19,17.05,0.18,78.3
2021-10-20,16.74,0.48,82.61
2021-10-21,15.68,0.33,86.69
2021-10-22,15.77,0.95,87.23
2021-10-23,16.77,1.27,84.03
2021-10-24,17.33,3.15,83.98
2021-10-25,16.72,15.82,86.7
2021-10-26,16.45,2.05,90.6
2021-10-27,16.27,2.42,86.79
2021-10-28,16.66,2.39,85.92
2021-10-29,15.79,0.95,88.75
2021-10-30,15.81,1.32,87.62
2021-10-31,16.4,0.67,84.92
2021-11-01,16.28,0.8,82.66
2021-11-02,17.0,0.64,83.31
2021-11-03,17.03,0.39,80.68
2021-11-04,16.6,1.91,86.03
2021-11-05,17.25,2.85,83.55
2021-11-06,17.29,0.87,81.48
2021-11-07,17.23,0.01,80.12
2021-11-08,16.15,4.83,89.48
2021-11-09,15.64,5.4,92.37
2021-11-10,15.95,0.12,85.86
2021-11-11,16.88,0.67,85.67
2021-11-12,16.95,0.24,83.53
2021-11-13,16.87,0.21,83.09
2021-11-14,17.1,0.06,82.0
2021-11-15,16.48,4.3,88.88
2021-11-16,16.26,5.68,89.93
2021-11-17,16.69,5.18,88.11
2021-11-18,15.55,5.04,88.77
2021-11-19,15.8,4.12,89.29
2021-11-20,16.62,0.57,84.66
2021-11-21,15.97,7.63,90.96
2021-11-22,15.56,11.88,91.75
2021-11-23,15.67,16.64,89.65
2021-11-24,15.89,3.15,90.66
2021-11-25,15.54,1.49,91.43
2021-11-26,15.58,0.1,87.22
2021-11-27,16.3,0.03,85.57
2021-11-28,16.77,0.01,82.91
2021-11-29,16.19,4.22,90.0
2021-11-30,15.33,23.32,94.93
2021-12-01,16.04,3.26,88.09
2021-12-02,16.88,2.92,85.05
2021-12-03,16.05,6.25,88.92
2021-12-04,16.34,1.7,88.71
2021-12-05,16.75,1.76,86.22
2021-12-06,17.26,3.77,87.29
2021-12-07,17.77,2.22,84.63
2021-12-08,17.28,0.84,84.18
2021-12-09,17.38,1.27,88.86
2021-12-10,16.47,6.46,91.34
2021-12-11,16.22,4.89,93.78
2021-12-12,14.95,3.19,89.7
2021-12-13,16.28,2.21,84.6
2021-12-14,16.45,0.02,84.72
2021-12-15,16.31,0.06,85.49
2021-12-16,16.82,0.24,87.07
2021-12-17,16.14,3.5,91.21
2021-12-18,15.76,15.34,89.2
2021-12-19,16.12,1.91,91.69
2021-12-20,15.53,2.11,84.55
2021-12-21,15.93,3.45,91.54
2021-12-22,16.39,5.91,90.75
2021-12-23,16.69,2.34,89.31
2021-12-24,17.07,3.33,89.1
2021-12-25,16.79,2.39,88.57
2021-12-26,17.0,2.32,87.79
2021-12-27,16.34,2.14,88.65
2021-12-28,16.59,3.87,89.53
2021-12-29,15.32,16.63,94.76
2021-12-30,15.74,4.92,89.24
2021-12-31,16.18,5.13,91.51
2022-01-01,16.55,11.62,89.8
2022-01-02,15.63,6.6,93.23
2022-01-03,15.95,10.74,87.08
2022-01-04,15.53,2.77,86.85
2022-01-05,15.49,4.01,89.48
2022-01-06,15.66,12.07,88.68
2022-01-07,15.26,6.52,86.63
2022-01-08,16.31,1.09,85.02
2022-01-09,16.33,1.61,87.08
2022-01-10,15.18,2.41,94.15
2022-01-11,15.64,1.21,85.98
2022-01-12,15.52,4.01,90.16
2022-01-13,14.61,7.84,88.41
2022-01-14,15.68,3.56,88.44
2022-01-15,16.14,0.18,84.4
2022-01-16,16.46,0.12,82.29
2022-01-17,16.65,0.63,84.26
2022-01-18,16.47,0.47,85.76
2022-01-19,17.36,0.16,83.74
2022-01-20,16.54,0.35,79.56
2022-01-21,16.7,0.46,79.14
2022-01-22,17.03,1.46,83.55
2022-01-23,16.98,2.05,86.94
2022-01-24,16.85,1.39,88.85
2022-01-25,15.92,13.46,93.36
2022-01-26,16.33,1.86,85.12
2022-01-27,16.26,4.38,92.54
2022-01-28,16.02,9.79,92.18
2022-01-29,15.82,2.9,83.83
2022-01-30,15.88,1.1,84.53
2022-01-31,16.15,0.07,84.82
2022-02-01,16.54,0.02,83.05
2022-02-02,16.59,0.05,80.9
2022-02-03,16.37,0.17,80.08
2022-02-04,16.28,11.57,91.99
2022-02-05,16.06,8.22,90.12
2022-02-06,15.74,4.5,90.11
2022-02-07,15.76,20.66,90.72
2022-02-08,15.05,24.36,91.99
2022-02-09,15.22,12.59,90.75
2022-02-10,16.51,5.45,84.54
2022-02-11,16.18,3.21,89.47
2022-02-12,16.01,3.08,90.68
2022-02-13,16.1,1.13,90.63
2022-02-14,16.22,3.48,87.89
2022-02-15,16.9,4.03,85.39
2022-02-16,16.54,5.6,89.02
2022-02-17,16.86,1.89,83.74
2022-02-18,15.76,11.82,91.99
2022-02-19,15.47,2.97,90.36
2022-02-20,15.86,7.0,90.66
2022-02-21,16.11,6.97,86.97
2022-02-22,16.33,5.85,86.68
2022-02-23,16.5,0.19,84.74
2022-02-24,16.73,2.3,87.54
2022-02-25,16.65,7.44,88.77
2022-02-26,16.41,8.57,89.95
2022-02-27,15.8,14.7,92.12
2022-02-28,15.75,19.2,89.41
2022-03-01,16.17,12.11,90.6
2022-03-02,15.64,13.01,91.1
2022-03-03,15.44,4.87,89.27
2022-03-04,15.85,7.54,89.21
2022-03-05,16.13,12.21,91.56
2022-03-06,15.1,22.39,94.13
2022-03-07,14.58,12.67,88.83
2022-03-08,15.36,5.8,81.29
2022-03-09,16.12,0.87,80.42
2022-03-10,16.13,1.51,85.78
2022-03-11,16.32,2.69,82.8
2022-03-12,16.23,3.27,81.83
2022-03-13,16.42,2.07,85.05
2022-03-14,16.61,5.1,87.48
2022-03-15,16.14,16.83,88.99
2022-03-16,15.72,8.12,86.24
2022-03-17,16.33,5.48,87.24
2022-03-18,16.51,2.83,85.8
2022-03-19,17.02,3.46,86.38
2022-03-20,16.61,6.66,90.7
2022-03-21,16.51,19.23,89.48
2022-03-22,16.94,2.95,88.13
2022-03-23,17.56,2.77,86.22
2022-03-24,17.32,6.79,87.86
2022-03-25,16.73,7.94,90.33
2022-03-26,16.99,15.41,88.92
2022-03-27,16.12,10.99,93.14
2022-03-28,16.38,8.06,89.07
2022-03-29,16.43,10.93,88.04
2022-03-30,16.59,4.05,89.18
2022-03-31,16.26,13.03,90.71
2022-04-01,16.6,19.71,87.04
2022-04-02,16.35,3.75,89.75
2022-04-03,16.29,2.89,88.05
2022-04-04,16.88,15.99,89.04
2022-04-05,16.91,22.35,87.57
2022-04-06,16.57,22.88,87.86
2022-04-07,16.65,16.5,88.26
2022-04-08,16.75,2.2,88.31
2022-04-09,17.0,12.05,89.4
2022-04-10,16.89,29.55,87.82
2022-04-11,17.08,3.59,86.83
2022-04-12,16.95,3.72,88.05
2022-04-13,16.86,6.42,87.37
2022-04-14,16.95,0.41,87.15
2022-04-15,16.81,2.42,84.38
2022-04-16,16.34,7.3,88.76
2022-04-17,15.46,13.48,91.85
2022-04-18,15.61,8.81,88.96
2022-04-19,15.52,17.67,94.33
2022-04-20,15.33,13.33,87.09
2022-04-21,15.27,10.21,89.54
2022-04-22,14.27,6.85,88.1
2022-04-23,14.79,3.34,82.52
2022-04-24,16.16,9.04,88.97
2022-04-25,16.54,34.81,88.11
2022-04-26,16.4,2.02,86.67
2022-04-27,16.62,3.03,89.24
2022-04-28,16.27,15.63,90.34
2022-04-29,16.48,3.43,87.14
2022-04-30,16.6,0.34,84.15
2022-05-01,15.91,2.57,84.92
2022-05-02,16.67,3.03,85.29
2022-05-03,17.23,0.14,85.13
2022-05-04,17.02,0.49,81.04
2022-05-05,15.96,4.36,89.24
2022-05-06,16.42,19.16,89.44
2022-05-07,16.81,14.2,88.89
2022-05-08,16.74,1.37,86.34
2022-05-09,16.66,6.59,87.72
2022-05-10,15.6,17.35,91.98
2022-05-11,15.88,18.53,92.15
2022-05-12,16.74,11.87,88.67
2022-05-13,16.83,6.96,89.49
2022-05-14,16.75,9.67,88.09
2022-05-15,16.94,11.88,89.07
2022-05-16,17.0,16.87,88.02
2022-05-17,16.57,9.63,88.56
2022-05-18,16.53,8.61,90.61
2022-05-19,16.29,10.48,89.8
2022-05-20,16.44,5.25,86.06
2022-05-21,16.21,3.18,87.38
2022-05-22,16.39,4.46,88.1
2022-05-23,16.55,3.95,87.46
2022-05-24,16.04,2.54,92.1
2022-05-25,15.83,3.3,91.68
2022-05-26,15.65,3.5,87.94
2022-05-27,14.97,2.78,85.62
2022-05-28,15.16,3.02,86.83
2022-05-29,15.51,0.84,85.5
2022-05-30,15.7,5.03,89.78
2022-05-31,16.19,1.39,88.59
2022-06-01,15.76,4.03,91.02
2022-06-02,15.7,12.28,91.77
2022-06-03,15.25,8.4,89.84
2022-06-04,16.15,7.59,88.59
2022-06-05,15.63,7.71,91.34
2022-06-06,15.58,7.57,89.65
2022-06-07,15.39,15.93,94.73
2022-06-08,15.89,1.01,88.71
2022-06-09,15.33,1.91,92.28
2022-06-10,15.43,3.42,89.66
2022-06-11,15.82,10.37,92.14
2022-06-12,14.87,4.88,89.83
2022-06-13,15.22,10.31,87.89
2022-06-14,15.1,7.43,89.31
2022-06-15,15.79,2.6,85.94
2022-06-16,15.89,4.15,87.36
2022-06-17,15.37,15.97,95.83
2022-06-18,15.31,11.26,92.18
2022-06-19,15.87,9.02,88.73
2022-06-20,14.91,9.0,87.96
2022-06-21,15.51,5.75,87.0
2022-06-22,16.12,3.85,87.58
2022-06-23,15.84,2.14,86.95
2022-06-24,16.29,1.78,87.08
2022-06-25,15.81,4.07,86.54
2022-06-26,14.89,5.0,86.79
2022-06-27,14.76,6.26,88.0
2022-06-28,15.85,9.34,87.23
2022-06-29,15.64,8.85,87.8
2022-06-30,16.18,6.07,87.21
2022-07-01,16.08,6.05,88.08
2022-07-02,15.81,3.79,87.76
2022-07-03,16.2,1.1,85.12
2022-07-04,16.19,2.65,85.76
2022-07-05,16.08,2.18,86.73
2022-07-06,15.94,1.94,85.02
2022-07-07,16.06,1.02,83.96
2022-07-08,16.05,0.78,85.32
2022-07-09,16.41,1.52,84.62
2022-07-10,15.87,13.9,86.65
2022-07-11,16.09,10.59,87.42
2022-07-12,15.93,8.95,90.6
2022-07-13,16.53,2.73,86.68
2022-07-14,15.8,9.35,86.63
2022-07-15,16.74,6.69,85.61
2022-07-16,15.56,1.38,87.32
2022-07-17,15.83,4.87,87.63
2022-07-18,15.07,0.99,82.7
2022-07-19,15.22,1.22,80.73
2022-07-20,15.32,10.49,86.23
2022-07-21,15.34,6.34,86.85
2022-07-22,15.88,6.53,88.85
2022-07-23,16.06,15.88,93.21
2022-07-24,15.82,15.59,90.51
2022-07-25,15.82,25.9,87.89
2022-07-26,15.66,8.15,89.11
2022-07-27,15.87,13.69,89.27
2022-07-28,15.48,22.72,88.75
2022-07-29,15.7,9.98,86.78
2022-07-30,15.13,5.54,85.44
2022-07-31,16.19,6.69,87.09
2022-08-01,15.95,10.84,90.98
2022-08-02,15.4,17.62,92.11
2022-08-03,15.9,3.84,88.73
2022-08-04,15.8,4.16,87.68
2022-08-05,15.54,14.41,88.64
2022-08-06,15.38,10.96,86.52
2022-08-07,15.41,0.98,84.51
2022-08-08,16.56,0.72,82.91
2022-08-09,16.25,0.92,84.14
2022-08-10,15.82,3.66,87.26
2022-08-11,15.57,0.6,81.38
2022-08-12,15.61,17.31,86.43
2022-08-13,16.18,15.99,87.58
2022-08-14,15.9,9.76,89.19
2022-08-15,15.82,7.29,85.65
2022-08-16,15.5,3.72,84.83
2022-08-17,16.13,0.24,83.85
2022-08-18,16.63,2.53,84.1
2022-08-19,17.13,0.78,82.06
2022-08-20,16.03,3.88,85.38
2022-08-21,15.47,1.78,84.44
2022-08-22,14.91,2.59,85.78
2022-08-23,15.11,1.13,77.73
2022-08-24,15.46,0.86,81.27
2022-08-25,15.77,2.01,82.4
2022-08-26,15.9,2.33,85.67
2022-08-27,16.18,1.12,84.71
2022-08-28,15.59,2.47,85.27
2022-08-29,14.6,2.82,82.6
2022-08-30,15.66,1.26,80.94
2022-08-31,15.49,7.31,88.89
2022-09-01,16.06,1.9,88.56
2022-09-02,16.0,2.64,91.13
2022-09-03,16.52,8.61,88.75
2022-09-04,16.14,4.94,83.6
2022-09-05,15.97,1.07,82.17
2022-09-06,15.7,1.96,82.94
2022-09-07,16.35,1.56,82.86
2022-09-08,16.02,1.09,86.48
2022-09-09,16.42,3.24,87.58
2022-09-10,16.88,3.35,85.5
2022-09-11,16.32,0.95,82.63
2022-09-12,16.08,2.41,87.77
2022-09-13,16.15,7.2,86.71
2022-09-14,15.64,3.86,89.85
2022-09-15,16.28,7.51,88.62
2022-09-16,16.45,8.5,87.02
2022-09-17,15.94,2.06,83.32
2022-09-18,15.52,4.8,84.99
2022-09-19,15.85,10.95,89.3
2022-09-20,15.48,15.0,90.34
2022-09-21,15.01,11.62,92.97
2022-09-22,15.2,7.17,87.79
2022-09-23,16.06,4.91,85.79
2022-09-24,16.36,11.42,87.16
2022-09-25,15.96,2.48,84.56
2022-09-26,16.64,0.62,83.88
2022-09-27,16.57,0.41,81.38
2022-09-28,15.64,3.12,86.75
2022-09-29,15.34,10.03,88.08
2022-09-30,15.08,3.42,91.1
2022-10-01,15.09,9.45,87.28
2022-10-02,15.47,1.82,83.03
2022-10-03,15.75,3.88,82.07
2022-10-04,15.47,9.23,89.63
2022-10-05,15.39,25.18,93.05
2022-10-06,15.75,9.96,90.49
2022-10-07,15.65,19.4,91.28
2022-10-08,15.23,14.46,88.17
2022-10-09,15.23,4.05,86.44
2022-10-10,16.42,2.51,86.13
2022-10-11,16.45,1.05,83.86
2022-10-12,15.03,1.46,89.36
2022-10-13,14.6,8.46,96.09
2022-10-14,16.17,1.09,86.81
2022-10-15,16.68,3.05,88.64
2022-10-16,16.35,10.7,89.9
2022-10-17,15.9,12.01,93.08
2022-10-18,16.01,17.99,90.85
2022-10-19,16.23,19.71,91.45
2022-10-20,15.9,38.34,92.34
2022-10-21,15.74,1.74,91.72
2022-10-22,16.07,6.54,95.14
2022-10-23,16.49,9.3,89.67
2022-10-24,16.4,13.29,88.62
2022-10-25,15.85,6.67,94.49
2022-10-26,16.08,6.27,92.22
2022-10-27,15.82,5.88,91.8
2022-10-28,15.48,18.37,93.95
2022-10-29,15.65,6.33,87.13
2022-10-30,16.61,0.11,84.08
2022-10-31,16.52,0.37,84.64
2022-11-01,16.53,0.1,83.49
2022-11-02,16.3,2.93,88.73
2022-11-03,15.11,4.79,89.69
2022-11-04,15.29,16.56,95.14
2022-11-05,15.08,1.79,90.79
2022-11-06,15.49,3.78,88.76
2022-11-07,16.17,16.76,89.96
2022-11-08,16.16,35.93,91.57
2022-11-09,16.02,29.37,91.99
2022-11-10,14.83,8.73,91.67
2022-11-11,15.73,10.78,90.6
2022-11-12,14.84,22.25,93.63
2022-11-13,15.98,9.73,87.37
2022-11-14,16.33,3.76,90.74
2022-11-15,15.9,6.2,91.89
2022-11-16,16.5,7.82,90.59
2022-11-17,15.8,16.57,92.36
2022-11-18,15.11,8.42,93.88
2022-11-19,16.45,2.57,87.56
2022-11-20,15.64,17.77,96.47
2022-11-21,16.41,5.69,88.73
2022-11-22,16.41,4.24,91.84
2022-11-23,15.16,1.38,91.04
2022-11-24,15.59,1.71,90.06
2022-11-25,15.88,2.11,89.77
2022-11-26,15.68,2.32,92.53
2022-11-27,15.4,7.29,92.35
2022-11-28,15.22,13.05,93.12
2022-11-29,15.23,14.66,89.27
2022-11-30,15.94,5.16,88.98
2022-12-01,15.66,3.45,93.21
2022-12-02,15.53,3.11,90.74
2022-12-03,15.78,1.87,87.47
2022-12-04,15.1,8.83,93.51
2022-12-05,15.0,3.84,89.76
2022-12-06,15.54,6.66,90.01
2022-12-07,14.89,4.37,89.79
2022-12-08,15.24,3.29,88.55
2022-12-09,15.94,1.61,88.67
2022-12-10,15.65,2.08,89.96
2022-12-11,15.51,6.77,91.74
2022-12-12,15.27,4.02,92.19
2022-12-13,15.58,1.03,89.17
2022-12-14,15.37,1.3,87.65
2022-12-15,15.81,1.23,88.47
2022-12-16,16.4,1.1,86.9
2022-12-17,15.37,3.78,91.2
2022-12-18,15.22,4.45,93.33
2022-12-19,15.88,0.94,86.26
2022-12-20,15.67,0.02,86.68
2022-12-21,16.02,0.25,85.08
2022-12-22,15.84,0.45,86.62
2022-12-23,15.89,7.84,90.18
2022-12-24,15.38,6.15,91.74
2022-12-25,15.73,3.4,89.5
2022-12-26,15.09,21.75,91.65
2022-12-27,15.06,6.97,86.28
2022-12-28,16.16,4.88,88.47
2022-12-29,16.11,2.3,89.14
2022-12-30,16.08,0.12,84.95
2022-12-31,15.26,6.93,93.92
2023-01-01,15.2,1.33,85.29
2023-01-02,15.47,3.86,88.16
2023-01-03,15.25,4.17,90.97
2023-01-04,15.79,2.72,86.51
2023-01-05,14.73,0.82,87.35
2023-01-06,15.02,11.38,92.87
2023-01-07,15.13,16.43,89.53
2023-01-08,14.36,4.83,91.16
2023-01-09,14.72,10.84,91.08
2023-01-10,15.18,36.1,92.12
2023-01-11,15.11,9.79,90.24
2023-01-12,14.54,12.67,90.99
2023-01-13,15.38,8.43,88.73
2023-01-14,16.01,25.14,89.97
