codigoestacion,nombreestacion,departamento,municipio,fecha,valor_diario,unidadmedida
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-04-04,21.0875,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-04-04,17.391666666666666,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-04-05,21.336213194444444,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-04-05,21.90833333333333,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-04-05,17.741666666666667,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-04-05,22.91328888888889,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-04-06,21.02600931372549,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-04-06,21.375,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-04-06,17.245833333333334,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-04-06,22.706606862745097,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-04-07,21.041008472222224,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-04-07,21.266666666666666,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-04-07,17.395833333333332,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-04-07,22.642937534722225,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-04-08,21.46240204861111,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-04-08,21.833333333333332,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-04-08,17.954166666666666,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-04-08,23.1403365625,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-04-09,21.253525555555555,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-04-09,21.416666666666664,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-04-09,17.875,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-04-09,22.649102777777777,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-04-10,21.221999409722223,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-04-10,21.516666666666666,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-04-10,17.625,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-04-10,22.999055034722225,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-04-11,22.35371295138889,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-04-11,22.604166666666664,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-04-11,17.92083333333333,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-04-11,23.667156909722223,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-04-12,21.78619552083333,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-04-12,22.379166666666663,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-04-12,17.8875,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-04-12,22.900326423611112,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-04-13,22.298746699507387,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-04-13,22.025,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-04-13,18.183333333333334,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-04-13,23.579786421568627,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-04-14,22.129943645320196,°C
